year,name,engine_size,mileage(km),price(eur),link
2018,Ford Mondeo,2.0 Diesel,193940,14795,https://www.donedeal.ie/cars-for-sale/2018-ford-mondeo-vignale-estatenew-timing-belt/40602111?campaign=3
2019,BMW 2-Series,1.5 Diesel,79000,20950,https://www.donedeal.ie/cars-for-sale/bmw-2-series-auto7-seatsleather-sport-to/40662479?campaign=3
2025,Mazda CX-3,2.0 Petrol,7499,33945,https://www.donedeal.ie/cars-for-sale/mazda-cx-30-2-0-p-186ps-skyactiv-x-homura-mazda/39036604
2026,Mazda Mazda3,2.5 Petrol Hybrid,0,37385,https://www.donedeal.ie/cars-for-sale/mazda-mazda3-mazda-south-dublin-m-hybrid-5dr-ho/34101515
2026,Mazda Mazda2,1.5 Petrol Hybrid,1,34395,https://www.donedeal.ie/cars-for-sale/mazda-mazda2-hybrid-1-5-116hp-at-fwd-homura-in-sto/38583265
2026,Mazda Mazda2,1.5 Petrol Hybrid,17,31645,https://www.donedeal.ie/cars-for-sale/mazda-mazda2-1-5-self-charging-hybrid-116ps-auto-e/38444392
2025,Kia Niro,1.6 Petrol Hybrid,99,36888,https://www.donedeal.ie/cars-for-sale/kia-niro-hybrid-electric/37680948
2026,Mazda CX-3,2.0 Petrol,9,42785,https://www.donedeal.ie/cars-for-sale/mazda-cx-30-2-0-sky-x-186ps-homura-sunroof-elect/36107123
2025,Dacia Duster,1.2 Petrol Hybrid,0,29810,https://www.donedeal.ie/cars-for-sale/dacia-duster-tce-130-expression/40251174
2016,Volkswagen Polo,1.2 Petrol,115700,11499,https://www.donedeal.ie/cars-for-sale/volkswagen-polo-match-1-2-tsi-bluemotion/40057683
2018,Toyota Aqua,1.5 Petrol Hybrid,97231,12450,https://www.donedeal.ie/cars-for-sale/toyota-aqua-daa-nhp10/40332546
2016,Kia Sportage,1.7 Diesel,188292,10950,https://www.donedeal.ie/cars-for-sale/kia-sportage-2-isg-114-bhp/40745757
2015,Audi A1,1.4 Petrol,69684,13950,https://www.donedeal.ie/cars-for-sale/2015-audi-a1-s-line-1-4-tfsi/40196994
2016,Volvo XC60,2.0 Diesel,136383,18950,https://www.donedeal.ie/cars-for-sale/volvo-xc60-d4-fwd-r-design-gt-automatic-5dr-full/40511694
2018,Audi A6,2.0 Diesel,137759,23950,https://www.donedeal.ie/cars-for-sale/audi-a6-limousine-2-0-tdi-190-s-line-black-edition/40738331
2011,Mercedes-Benz E-Class,2.1 Diesel,119000,10895,https://www.donedeal.ie/cars-for-sale/mercedes-benz-e-class-e-series-cdi-blue-efficiency/40095408
2018,Peugeot 5008,1.6 Diesel,169125,18995,https://www.donedeal.ie/cars-for-sale/peugeot-5008-allure-1-6-blue-hdi-120-4-4dr/39982190
2012,Mercedes-Benz B-Class,1.8 Diesel,182872,7995,https://www.donedeal.ie/cars-for-sale/mercedes-benz-b-class-180-cdi-sport-blue-efficienc/40002059
2008,Renault Clio,1.1 Petrol,152000,3995,https://www.donedeal.ie/cars-for-sale/renault-clio-3-1-2-16v-monaco/39929533
2015,Volkswagen Touran,1.6 Diesel,183123,11950,https://www.donedeal.ie/cars-for-sale/volkswagen-touran-trendline-1-6-tdi-90hp-pan-roof/39778143
2017,BMW 5-Series,2.0 Diesel,116556,23995,https://www.donedeal.ie/cars-for-sale/bmw-5-series-d-m-sport-plus/39770162
2015,Ford Kuga,2.0 Diesel,226000,8995,https://www.donedeal.ie/cars-for-sale/ford-kuga-2-0-tdci-zetec-2wd-150ps-5dr/39677994
2024,Volvo XC90,2.0 Petrol Hybrid,41903,69950,https://www.donedeal.ie/cars-for-sale/2024-volvo-xc90-recharge-t8-ultimate-455bhp/40728971?campaign=3
2025,Peugeot 3008,Electric,6000,42950,https://www.donedeal.ie/cars-for-sale/peugeot-3008-ev-73kwh-210bhp-allure-ex-demo/40533068?campaign=3
2014,Suzuki Swift,1.2 Petrol,63673,8950,https://www.donedeal.ie/cars-for-sale/suzuki-swift-automatic/39866687?campaign=3
2015,Ford Kuga,2.0 Diesel,226000,8995,https://www.donedeal.ie/cars-for-sale/ford-kuga-2-0-tdci-zetec-2wd-150ps-5dr/39677994
2013,Volkswagen Passat,1.6 Diesel,401251,3995,https://www.donedeal.ie/cars-for-sale/volkswagen-passat-cl-1-6-tdi-manual-6speed-fwd-blu/39534120
2019,BMW 1-Series,2.0 Diesel,84383,18995,https://www.donedeal.ie/cars-for-sale/bmw-1-series-d-f20-m-sport-shadow-edition/39387448
2015,Mazda Mazda3,2.2 Diesel,179345,8995,https://www.donedeal.ie/cars-for-sale/mazda-mazda3-150ps-executive-se-4dr/38531034
2023,Volkswagen Polo,1.0 Petrol,53312,22900,https://www.donedeal.ie/cars-for-sale/volkswagen-polo-1-0-tsi-95hp-style/40425956
2019,Mitsubishi Mirage,1.2 Petrol,82000,10990,https://www.donedeal.ie/cars-for-sale/2yr-warranty-192-mitsubishi-mirage-1-2-petrol/40642090
2020,Toyota Corolla,1.8 Petrol Hybrid,105300,18950,https://www.donedeal.ie/cars-for-sale/2yr-warranty-201-toyota-corolla-1-8-petrol-hybrid/40075695
2019,Toyota Prius,1.8 Petrol Hybrid,114600,18950,https://www.donedeal.ie/cars-for-sale/2yr-warranty-192-toyota-prius-alpha-1-8-hybrid/40171121
2021,Volkswagen Polo,1.0 Petrol,4000,19950,https://www.donedeal.ie/cars-for-sale/volkswagen-polo-only-19950-1-0-tsi-comfort-line/40349341
2021,Mercedes-Benz B-Class,1.3 Petrol,66168,27495,https://www.donedeal.ie/cars-for-sale/mercedes-benz-b-class-b180-automatic-style-full/40528569
2025,Hyundai Ioniq,Electric,0,48035,https://www.donedeal.ie/cars-for-sale/hyundai-ioniq-5-all-new-n-line-facelift-order-now/39585658
2018,Audi A3,1.4 Petrol,55917,20995,https://www.donedeal.ie/cars-for-sale/audi-a3-1-4-tfsi-sport-s-tronic/40043948
2020,Toyota Aqua,1.5 Petrol,95552,15890,https://www.donedeal.ie/cars-for-sale/toyota-aqua-1-5-vvt-i-hybrid-reverse-cam-android/40745519
2023,Volkswagen Golf,2.0 Diesel,52000,26950,https://www.donedeal.ie/cars-for-sale/volkswagen-golf-life-2-0tdi-115ps-manual-2023/40670991
2023,Skoda Superb,2.0 Diesel,81000,32950,https://www.donedeal.ie/cars-for-sale/skoda-superb-ambition-combi-2-0tdi-150ps-man-2023/40652253
2018,Mercedes-Benz C-Class,2.1 Diesel,60600,29950,https://www.donedeal.ie/cars-for-sale/mercedes-benz-c-class-220d-amg-18-inch-alloys-/40186899
2021,Audi A6,2.0 Diesel,22367,45900,https://www.donedeal.ie/cars-for-sale/audi-a6-avant-40tdi-204hp-s-tronic-s-line/40719820
2022,Renault Kadjar,1.3 Petrol,75933,22950,https://www.donedeal.ie/cars-for-sale/renault-kadjar-equilibre-tce-140-17-alloy-whee/38015054?campaign=3
2018,Kia Sportage,1.7 Diesel,221591,13495,https://www.donedeal.ie/cars-for-sale/2018-kia-sportagemain-dealer-service-history/40518492?campaign=3
2022,Audi Q5,2.0 Petrol Plug-in Hybrid,85515,41890,https://www.donedeal.ie/cars-for-sale/audi-q5-50-tfsie-quattro-se-full-beige-leather/40593399?campaign=3
2025,Audi A6,Electric,2500,89900,https://www.donedeal.ie/cars-for-sale/audi-a6-avant-e-tron-a6-avant-e-tron-perf-s-line/39381846
2023,Audi A5,2.0 Diesel,35000,49900,https://www.donedeal.ie/cars-for-sale/audi-a5-35-tdi-163hp-s-tronic-s-line/40707292
2025,Audi A6,Electric,2500,93900,https://www.donedeal.ie/cars-for-sale/audi-a6-sportback-e-tron-a6-sportback-s-line-e-tr/40681102
2025,Audi A6,2.0 Diesel Hybrid,2500,88900,https://www.donedeal.ie/cars-for-sale/audi-a6-a6-saloon-40-tdi-s-line-204ps/40448446
2025,Audi A5,2.0 Petrol Plug-in Hybrid,2500,65900,https://www.donedeal.ie/cars-for-sale/audi-a5-e-hybrid-q-220kw-s-line/40121177
2022,Audi A3,1.0 Petrol,23529,34900,https://www.donedeal.ie/cars-for-sale/audi-a3-30-tfsi-110hp-s-line/40549561
2025,Audi A5,2.0 Diesel,2500,76900,https://www.donedeal.ie/cars-for-sale/audi-a5-a5a-40-tdi-204hp-s-line-s-t/40250435
2020,Land Rover Discovery,2.0 Diesel,57936,30950,https://www.donedeal.ie/cars-for-sale/land-rover-discovery-sport-2-0ds-awd-7-seat-2020/40745360
2023,Volvo XC60,2.0 Petrol Hybrid,59000,47950,https://www.donedeal.ie/cars-for-sale/volvo-xc60-t6-recharge-awd-auto-phev-2023/40744993
2013,Nissan Note,1.2 Petrol,137697,6950,https://www.donedeal.ie/cars-for-sale/132-nissan-note-1-2-automatic/40745226
2015,BMW 5-Series,2.0 Diesel,388000,7650,https://www.donedeal.ie/cars-for-sale/bmw-5-series-estate-2015/40044100
2015,Renault Clio,1.1 Petrol,89965,9950,https://www.donedeal.ie/cars-for-sale/renault-clio-iv-dynamique-1-2-pet-7-4dr-petrol/40329407
2018,BMW 2-Series,2.0 Diesel,163980,17950,https://www.donedeal.ie/cars-for-sale/2018-bmw-2-series-m-sport-7-seater/39639001
2014,Skoda Citigo,1.0 Petrol,219749,4950,https://www.donedeal.ie/cars-for-sale/2014-skoda-citigo-1-0-new-nct/40392057
2016,Volkswagen Passat,2.0 Diesel,295233,7950,https://www.donedeal.ie/cars-for-sale/2016-volkswagen-passat-2-0-tdi-business/40312201
2011,Audi A1,1.6 Diesel,271223,6950,https://www.donedeal.ie/cars-for-sale/audi-a1-s-line-new-nct/40529144
2019,Mercedes-Benz GLA,1.6 Petrol,39470,27890,https://www.donedeal.ie/cars-for-sale/mercedes-benz-gla-class-gla-180-powered-tailgate/40044279?campaign=3
2024,Volvo XC90,2.0 Petrol Plug-in Hybrid,27197,72990,https://www.donedeal.ie/cars-for-sale/volvo-xc90-ultra-dark-t8-recharge-2-0-455hp-phev/40601854?campaign=3
2015,Kia Sportage,1.7 Diesel,236074,8950,https://www.donedeal.ie/cars-for-sale/2015-kia-sportage-best-priced/40648388
2015,Audi A3,1.6 Diesel,266339,11950,https://www.donedeal.ie/cars-for-sale/2015-audi-a3-automatic-saloon/38841869
2022,Dacia Sandero,1.0 Petrol,94958,12450,https://www.donedeal.ie/cars-for-sale/dacia-sandero-stepway-just-arrived-1-owner-1-0-p/40745127
2015,Audi A3,1.4 Petrol,16692,21000,https://www.donedeal.ie/cars-for-sale/audi-a3-low-mileage-16-692kms1-4-tfsi-150-u/40651209
2017,Mercedes-Benz E-Class,2.0 Diesel,309000,11900,https://www.donedeal.ie/cars-for-sale/17-mercedes-benz-e-class/40660024
2014,Audi A4,2.0 Diesel,295000,5900,https://www.donedeal.ie/cars-for-sale/14-audi-a4-2-0tdi-se-ultra/40659910
2010,Mercedes-Benz C-Class,2.1 Diesel,195000,5900,https://www.donedeal.ie/cars-for-sale/10-mercedes-benz-c-class-c220-cdi/40583518
2012,Audi Q7,3.0 Diesel,236000,11900,https://www.donedeal.ie/cars-for-sale/audi-q7-quattro-sport-line-7-seats/40583644
2023,Hyundai Tucson,1.6 Petrol Hybrid,56949,33500,https://www.donedeal.ie/cars-for-sale/hyundai-tucson-hybrid-comfort-plus-1-6l-petrol-au/40278757
2015,Hyundai i40,1.7 Diesel,182040,10950,https://www.donedeal.ie/cars-for-sale/hyundai-i40-1-7-crdi-style-b-dr-136ps-4dr/40363447
2018,Jaguar XE,2.0 Diesel,62000,16950,https://www.donedeal.ie/cars-for-sale/jaguar-xe-r-type-2-0-only-36-000-miles-nct-09-26/40744928
2021,Volkswagen Passat,2.0 Diesel,180000,18900,https://www.donedeal.ie/cars-for-sale/volkswagen-passat-2-0tdi-business-150bhp/40744906
2024,Toyota Corolla,1.8 Petrol Hybrid,24950,37449,https://www.donedeal.ie/cars-for-sale/toyota-corolla-cross-1-8-hybrid-sport-5dr/40528303
2024,Mazda CX-3,2.0 Petrol Hybrid,8900,31750,https://www.donedeal.ie/cars-for-sale/mazda-cx-30-homura-2-0l-122ps-zero-mileage-6-y/40177577
2022,Hyundai Kona,64 kWh Electric,89502,19495,https://www.donedeal.ie/cars-for-sale/hyundai-kona-ev-premium-64-kwh/40433112
2021,Mazda CX-3,2.0 Petrol,109606,18950,https://www.donedeal.ie/cars-for-sale/mazda-cx-30-gs-l-mhev-2-0-petrol-high-spec-autu/40115774
2016,Volkswagen Golf,1.4 Petrol,79942,17950,https://www.donedeal.ie/cars-for-sale/volkswagen-golf-estate-r-line-automatic-1-4-petrol/40048138
2022,Volvo XC60,2.0 Petrol Hybrid,94752,42950,https://www.donedeal.ie/cars-for-sale/volvo-xc60-t6-phev-r-design-2-0-petrol-panorami/40115773
2022,BMW X3,80 kWh Electric,59968,37950,https://www.donedeal.ie/cars-for-sale/bmw-ix3-premier-edition-electric-high-spec-pano/39981708
2016,Volkswagen Passat,1.4 Petrol,62630,16950,https://www.donedeal.ie/cars-for-sale/volkswagen-passat-estate-cl-automatic-1-4-petrol-/40048151
2021,BMW X5,3.0 Petrol Plug-in Hybrid,77328,64990,https://www.donedeal.ie/cars-for-sale/bmw-x5-45e-m-sport-xdrive/40083293?campaign=3
2016,Volkswagen Beetle,1.2 Petrol,96980,13950,https://www.donedeal.ie/cars-for-sale/volkswagen-beetle-automatic-1-2-petrol-low-miles/39945397
2021,Volkswagen Polo,1.0 Petrol,19499,21950,https://www.donedeal.ie/cars-for-sale/volkswagen-polo-cl-automatic-1-0-petrol-high-spe/40024357
2018,Mercedes-Benz A-Class,1.6 Petrol,24403,22950,https://www.donedeal.ie/cars-for-sale/mercedes-benz-a-class-amg-automatic-1-6-petrol-l/40024354
2022,Renault Clio,1.0 Petrol,83364,16950,https://www.donedeal.ie/cars-for-sale/renault-clio-dynamique-automatic-1-0-petrol/39842148
2022,Hyundai Santa Fe,2.2 Diesel,88186,43950,https://www.donedeal.ie/cars-for-sale/hyundai-santa-fe-7-seat-automatic-executive-plus-2/39894143
2020,Volkswagen Golf,1.4 Petrol,103874,23950,https://www.donedeal.ie/cars-for-sale/volkswagen-golf-meister-highline-automatic-1-4-pet/39842141
2021,Mazda CX-5,2.2 Diesel,108814,25950,https://www.donedeal.ie/cars-for-sale/mazda-cx-5-gt-sport-diesel-massive-spec-/39691701
2017,Mazda Mazda3,1.5 Petrol,94937,15950,https://www.donedeal.ie/cars-for-sale/mazda-mazda3-sport-automatic-1-5-petrol/39691704
2022,Skoda Octavia,2.0 Diesel,136235,23950,https://www.donedeal.ie/cars-for-sale/skoda-octavia-ambition-2-0-tdi-diesel/39685798
2015,Audi A3,1.4 Petrol,100953,13950,https://www.donedeal.ie/cars-for-sale/audi-a3-automatic-1-4-petrol-adaptive-cruise-con/39624491
2021,Volkswagen Golf,1.5 Petrol,95330,25950,https://www.donedeal.ie/cars-for-sale/volkswagen-golf-r-line-etsi-mhev-1-5-petrol-high/39592226
2022,BMW 5-Series,2.0 Diesel,72298,42950,https://www.donedeal.ie/cars-for-sale/bmw-5-series-520d-m-sport-2-0-diesel-mhev-autumn/39592164
2024,Hyundai i10,1.0 Petrol,5333,19950,https://www.donedeal.ie/cars-for-sale/hyundai-i10-deluxe-plus-1-0-petrol-low-miles-/39575811
2020,Audi A3,1.4 Petrol,52738,24950,https://www.donedeal.ie/cars-for-sale/audi-a3-sb-s-line-automatic-1-4-petrol-high-spec/39491532
2019,Mercedes-Benz A-Class,1.5 Diesel,144388,22950,https://www.donedeal.ie/cars-for-sale/mercedes-benz-a-class-a180d-amg-line-1-5-diesel-au/39365354
2017,Audi A3,1.6 Diesel,113400,18950,https://www.donedeal.ie/cars-for-sale/audi-a3-se-saloon-1-6-diesel/39349109
2018,Audi A6,2.0 Diesel,125256,24950,https://www.donedeal.ie/cars-for-sale/audi-a6-s-line-black-edition-ultra-190bhp-automati/39207337
2022,Mercedes-Benz E-Class,2.0 Petrol Hybrid,39484,43950,https://www.donedeal.ie/cars-for-sale/mercedes-benz-e-class-e300e-amg-2-0-petrol-plug-in/39484652
2017,Audi A6,2.0 Diesel,74564,24950,https://www.donedeal.ie/cars-for-sale/audi-a6-s-line-ultra-190bhp-automatic-low-miles-/39168667
2022,Audi A3,1.4 Petrol Plug-in Hybrid,133576,23950,https://www.donedeal.ie/cars-for-sale/audi-a3-sport-sb-1-4-petrol-plug-in-hybrid-auto-/39381439
2022,BMW X1,1.5 Petrol Plug-in Hybrid,95193,31950,https://www.donedeal.ie/cars-for-sale/bmw-x1-autumn-sale-2-000-reduction-1-5-petrol/39322874
2020,Land Rover Discovery,3.0 Diesel,154408,26950,https://www.donedeal.ie/cars-for-sale/land-rover-discovery-my20-3-0-sdv6-se-5dr-automati/39693538?campaign=3
2022,BMW X1,1.5 Petrol Plug-in Hybrid,95193,31950,https://www.donedeal.ie/cars-for-sale/bmw-x1-autumn-sale-2-000-reduction-1-5-petrol/39322874
2019,Audi A3,1.4 Petrol,91738,22950,https://www.donedeal.ie/cars-for-sale/audi-a3-sport-automatic-1-4-petrol-high-spec-fu/39204991
2017,Hyundai i30,1.6 Diesel,148297,11950,https://www.donedeal.ie/cars-for-sale/hyundai-i30-tourer-deluxe-1-6-diesel-spring-sale/38942722
2014,Ford C-Max,1.6 Diesel,176778,7950,https://www.donedeal.ie/cars-for-sale/ford-c-max-active-1-6-tdci-diesel-summer-sale-1/38768196
2024,Hyundai Kona,1.0 Petrol,10357,27950,https://www.donedeal.ie/cars-for-sale/hyundai-kona-elegance-1-0-petrol-summer-sale-2-/38877128
2021,Suzuki Swift,1.2 Petrol,112482,13950,https://www.donedeal.ie/cars-for-sale/suzuki-swift-1-2-dualjet-petrol/38288760
2022,BMW 5-Series,2.0 Diesel,84119,41950,https://www.donedeal.ie/cars-for-sale/bmw-5-series-520d-m-sport-2-0-diesel-lci-mhev-au/38377177
2016,Mercedes-Benz B-Class,1.6 Petrol,87308,15950,https://www.donedeal.ie/cars-for-sale/mercedes-benz-b-class-sport-automatic-1-6-petrol-/38244599
2014,Audi A1,1.6 Diesel,133098,11950,https://www.donedeal.ie/cars-for-sale/audi-a1-s-line-exterior-2-dr-coupe-1-6-tdi-diesel/37959175
2014,Mercedes-Benz B-Class,1.6 Petrol,81572,12950,https://www.donedeal.ie/cars-for-sale/mercedes-benz-b-class-automatic-1-6-petrol-high/37959174
2016,Volkswagen Golf,1.4 Petrol,85408,16950,https://www.donedeal.ie/cars-for-sale/volkswagen-golf-highline-automatic-1-4-petrol-hi/37914721
2017,Audi A4,2.0 Petrol,82823,24950,https://www.donedeal.ie/cars-for-sale/audi-a4-s-line-automatic-2-0-petrol-high-spec-l/37616746
2017,Audi A4,2.0 Petrol,79038,24950,https://www.donedeal.ie/cars-for-sale/audi-a4-s-line-automatic-2-0-petrol-high-spec-l/37583754
2016,Audi A3,1.4 Petrol,78543,16950,https://www.donedeal.ie/cars-for-sale/audi-a3-1-4-petrol-automatic-high-spec-low-mile/36951121
2017,Renault Clio,1.2 Petrol,82918,12450,https://www.donedeal.ie/cars-for-sale/renault-clio-luticia-zen-edition-1-2-petrol-automa/40145653
2024,Skoda Octavia,2.0 Diesel,39164,29950,https://www.donedeal.ie/cars-for-sale/skoda-octavia-ambition-2-0-tdi-diesel-reverse-ca/40594290
2014,Volkswagen Golf,1.4 Petrol,94609,13950,https://www.donedeal.ie/cars-for-sale/volkswagen-golf-milano-automatic-1-4-petrol-high/40579107
2014,Volkswagen Golf,2.0 Petrol,127907,16950,https://www.donedeal.ie/cars-for-sale/volkswagen-golf-gti-automatic-2-0-petrol/40579106
2019,Toyota Prius,1.8 Petrol Hybrid,24351,25950,https://www.donedeal.ie/cars-for-sale/toyota-prius-7-seater-automatic-hybrid-1-8-petrol/40488664
2018,Mercedes-Benz A-Class,1.6 Petrol,94753,19950,https://www.donedeal.ie/cars-for-sale/mercedes-benz-a-class-a180-amg-pack-automatic-1-6/40486274
2021,Skoda Superb,2.0 Diesel,141026,23950,https://www.donedeal.ie/cars-for-sale/skoda-superb-estate-ambition-automatic-2-0-tdi-die/40488672
2018,Volkswagen Arteon,2.0 Diesel,130295,24950,https://www.donedeal.ie/cars-for-sale/volkswagen-arteon-elegance-automatic-2-0-diesel-15/40483126
2019,Toyota Prius,1.8 Petrol Hybrid,24351,25950,https://www.donedeal.ie/cars-for-sale/toyota-prius-7-seater-automatic-hybrid-1-8-petrol/40488662
2020,Hyundai i30,1.6 Diesel,72587,17950,https://www.donedeal.ie/cars-for-sale/hyundai-i30-deluxe-1-6-diesel-reverse-camera-ca/40302628
2018,Skoda Karoq,1.0 Petrol,105309,17950,https://www.donedeal.ie/cars-for-sale/skoda-karoq-ambition-1-0-tsi-petrol-summer-sale/40115833
2023,BMW 5-Series,3.0 Petrol Plug-in Hybrid,68648,49990,https://www.donedeal.ie/cars-for-sale/bmw-5-series-545e-m-sport-xdrive/40701784?campaign=3
2022,Hyundai Kona,1.0 Petrol,85000,21995,https://www.donedeal.ie/cars-for-sale/hyundai-kona-1-0-t-gdi-executive/40652948?campaign=3
2020,Renault Captur,0.9 Petrol,67000,18750,https://www.donedeal.ie/cars-for-sale/renault-captur-0-9-tce-90-iconic/39841109?campaign=3
2022,Peugeot 308,1.5 Diesel,87538,25950,https://www.donedeal.ie/cars-for-sale/peugeot-308-automatic-gt-1-5-hdi-diesel-estate-h/40115822
2023,Ford Kuga,2.5 Petrol Plug-in Hybrid,86312,27950,https://www.donedeal.ie/cars-for-sale/ford-kuga-st-line-x-petrol-plug-in-hybrid-high-s/40115805
2023,Kia Niro,64.8 kWh Electric,53330,28950,https://www.donedeal.ie/cars-for-sale/kia-e-niro-niro-ev-k4-massive-spec-cooled-seats/40115797
2021,Mercedes-Benz A-Class,1.3 Petrol Plug-in Hybrid,119741,23950,https://www.donedeal.ie/cars-for-sale/mercedes-benz-a-class-a250-amg-automatic-hybrid-ph/40115789
2021,Hyundai Kona,1.6 Petrol Hybrid,100849,21950,https://www.donedeal.ie/cars-for-sale/hyundai-kona-kauai-executive-automatic-hybrid-2-to/40115788
2016,BMW 5-Series,2.0 Diesel,122013,18950,https://www.donedeal.ie/cars-for-sale/bmw-5-series-luxury-520d-2-0-diesel-auto-high-sp/39373236
2018,Audi A3,1.4 Petrol,104461,18950,https://www.donedeal.ie/cars-for-sale/audi-a3-sb-automatic-1-4-petrol-keyless-entry-a/39207322
2019,Volkswagen Golf,2.0 Diesel,118224,27950,https://www.donedeal.ie/cars-for-sale/volkswagen-golf-gtd-automatic-2-0-diesel-full-le/39207326
2019,Audi A4,2.0 Petrol,129943,25950,https://www.donedeal.ie/cars-for-sale/audi-a4-s-line-automatic-quattro-250bhp-2-0-petrol/39168661
2024,Volkswagen Golf,2.0 Diesel,32345,32950,https://www.donedeal.ie/cars-for-sale/volkswagen-golf-style-2-0-tdi-diesel-high-spec-/39160496
2021,BMW X5,3.0 Petrol Plug-in Hybrid,95781,56950,https://www.donedeal.ie/cars-for-sale/bmw-x5-m-sport-xdrive-45e-3-0-petrol-plug-in-hybri/39150742
2018,BMW 5-Series,2.0 Diesel,88517,29950,https://www.donedeal.ie/cars-for-sale/bmw-5-series-523d-m-sport-2-0-diesel-automatic-m/39140399
2022,Mercedes-Benz A-Class,1.3 Petrol Plug-in Hybrid,128008,25950,https://www.donedeal.ie/cars-for-sale/mercedes-benz-a-class-a250-e-amg-line-automatic-pe/39140389
2016,Dacia Sandero,1.5 Diesel,129844,7950,https://www.donedeal.ie/cars-for-sale/dacia-sandero-stepway-alternative-1-5-diesel/39021435
2015,Toyota Prius,1.8 Petrol Hybrid,95233,16950,https://www.donedeal.ie/cars-for-sale/toyota-prius-automatic-7-seater-1-8-petrol-hybrid/38325232
2017,Mercedes-Benz C-Class,2.0 Petrol Plug-in Hybrid,86670,18950,https://www.donedeal.ie/cars-for-sale/mercedes-benz-c-class-c350e-sport-premium-2-0-petr/40677616
2023,Ford S-Max,2.5 Petrol Hybrid,79444,37950,https://www.donedeal.ie/cars-for-sale/ford-s-max-st-line-7-seater-automatic-2-5-hybrid-p/40658099
2023,Volvo XC60,2.0 Petrol Plug-in Hybrid,76376,49950,https://www.donedeal.ie/cars-for-sale/volvo-xc60-t6-phev-plus-dark-awd-2-0-petrol-hybrid/40658091
2018,Toyota Prius,1.8 Petrol Hybrid,72876,21950,https://www.donedeal.ie/cars-for-sale/toyota-prius-7-seater-automatic-hybrid-1-8-petrol/40656214
2015,Citroen C4,1.2 Petrol,142053,9950,https://www.donedeal.ie/cars-for-sale/citroen-c4-cactus-flair-1-2-petrol-panoramic-gla/40656213
2020,Audi A3,1.4 Petrol,70605,24950,https://www.donedeal.ie/cars-for-sale/audi-a3-s-line-hatchback-automatic-1-4-petrol-hi/40656205
2020,Renault Kadjar,1.5 Diesel,121996,18950,https://www.donedeal.ie/cars-for-sale/renault-kadjar-s-edition-blue-dci-115-1-5-diesel-/40498927
